209
37;26;39;39;27;24;26;23;24;23;28;27;15;27;27;23;23;23;25;23;23;21;22;22;26;21;26;24;31;15;38;2;3;0;14;17;14;34;11;3;28;28;5;6;5;28;13;46;47;47;49;47;48;49;45;44;50;45;46;47;48;49;49;49;50;48;51;51;51;49;50;49;49;49;50;52;51;53;52;43;39;46;59;56;38;38;39;35;36;43;45;48;28;27;29;31;31;30;32;37;33;25;33;35;38;30;53;55;57;57;60;56;53;62;61;64;69;64;69;58;52;53;45;45;48;43;59;40;57;48;48;54;48;47;51;60;57;52;51;52;60;55;51;53;59;58;66;55;35;32;31;31;32;32;34;31;32;34;27;27;26;28;27;26;25;25;32;29;37;37;39;36;35;38;43;41;44;42;33;26;33;16;17;17;16;18;23;22;25;22;20;20;23;24;21;15;20;48;39;39;39;40;38;38;22;42;23;21;34
50;27;41;41;28;25;26;24;25;23;28;28;16;28;27;24;24;24;26;24;24;22;23;23;27;22;27;24;32;21;38;15;14;14;0;18;15;37;23;16;30;31;17;19;18;28;16;49;50;50;52;49;50;51;48;47;53;48;49;50;51;52;52;52;53;51;54;54;53;52;53;52;52;52;53;55;54;55;55;45;42;55;61;59;41;41;41;38;39;46;47;51;40;40;40;43;43;43;44;49;46;37;41;37;50;37;66;68;70;70;73;69;63;72;71;73;72;68;72;61;62;63;57;57;60;55;63;48;60;61;61;67;61;60;64;73;70;65;64;65;73;68;63;66;72;71;79;68;48;45;44;44;45;45;47;43;45;47;39;39;39;40;40;39;38;38;44;41;50;50;52;49;48;51;56;54;57;55;46;39;45;29;30;29;29;31;36;35;38;35;27;27;36;37;33;22;32;61;52;52;52;53;51;51;35;54;23;22;47
33;10;24;24;10;8;9;6;8;6;11;11;8;11;10;7;7;7;8;7;7;5;5;5;10;5;9;7;15;11;21;18;17;17;18;0;4;20;25;19;13;14;19;17;17;11;14;32;32;33;34;32;33;34;30;30;36;30;31;33;34;35;35;35;36;34;37;36;36;34;36;34;35;35;35;38;37;38;37;28;25;37;44;42;24;24;24;21;22;28;30;33;25;24;23;26;31;31;32;33;35;23;23;20;33;20;50;51;54;54;56;53;46;55;53;56;55;51;55;44;45;46;40;40;43;39;46;31;43;47;48;53;47;48;49;60;55;51;50;51;60;51;47;53;58;57;66;54;33;30;31;32;32;32;33;32;31;33;24;25;24;25;25;28;27;23;29;26;35;34;37;34;33;37;41;39;42;40;30;26;32;18;19;19;18;20;25;24;27;24;10;9;25;26;23;11;18;48;37;37;39;39;39;38;24;38;6;4;33
37;13;27;28;14;11;13;10;11;10;15;14;5;14;14;10;10;11;12;10;10;8;9;9;13;8;13;11;18;7;25;15;14;14;15;4;0;23;22;15;17;17;16;14;14;15;11;36;36;37;38;36;37;38;34;33;40;34;35;36;38;38;39;39;40;38;41;40;40;38;39;38;38;38;39;42;41;42;41;32;29;41;48;46;27;27;28;25;25;32;34;37;26;26;26;29;29;29;30;35;32;23;26;24;36;23;52;53;56;56;58;55;50;59;57;60;59;55;59;48;49;50;44;44;46;41;50;35;47;47;47;52;47;46;50;59;56;51;50;51;59;53;49;52;58;57;65;54;33;31;30;29;31;31;32;29;31;32;25;25;25;26;26;25;23;24;30;27;36;35;38;35;33;37;42;40;43;40;31;24;31;14;16;15;14;17;22;21;24;20;13;12;22;23;19;7;18;47;37;38;38;39;37;37;21;40;10;8;33
26;26;6;6;27;22;26;23;24;23;28;27;28;27;27;23;23;23;25;23;23;21;22;22;27;21;26;24;9;21;7;33;35;34;37;20;23;0;45;34;9;9;39;31;31;28;34;20;20;21;23;20;21;22;18;18;24;19;20;21;22;23;23;23;24;22;25;25;24;23;24;22;23;23;24;26;25;26;25;21;18;26;32;30;6;16;17;13;14;19;13;22;24;24;22;26;31;31;32;33;37;26;17;13;30;16;44;44;47;46;48;44;35;43;42;44;45;40;44;32;34;35;33;32;39;36;34;24;32;52;52;57;48;48;48;65;51;53;54;55;64;48;47;52;57;61;71;60;36;34;34;35;35;35;37;35;36;36;29;29;29;30;30;33;31;28;34;31;40;39;42;39;37;41;46;44;47;43;34;33;36;24;25;24;25;26;29;30;32;27;18;18;31;32;26;23;23;52;41;42;43;43;43;43;30;38;23;24;37
47;34;48;49;35;32;34;31;32;31;36;36;23;35;35;31;31;32;33;31;32;29;30;30;34;29;34;32;40;25;46;12;14;11;23;25;22;45;0;13;38;38;6;17;16;36;22;57;57;58;59;57;58;59;55;54;60;55;56;57;59;59;60;60;61;59;62;61;61;59;60;59;59;59;60;62;62;63;62;53;50;57;69;67;48;48;49;46;46;53;55;58;39;38;40;42;41;41;43;47;44;36;44;45;48;40;64;66;68;68;71;67;64;73;72;74;80;75;80;69;63;64;56;56;58;54;69;51;68;59;59;65;59;58;62;71;68;63;62;63;71;66;61;64;70;69;77;66;46;43;42;42;43;43;45;41;43;45;37;37;37;39;38;37;36;36;42;39;48;48;50;47;46;49;54;52;55;53;44;37;44;27;28;27;27;29;34;33;36;33;31;31;34;35;32;26;31;59;50;50;50;51;49;49;33;52;31;29;45
37;28;38;39;29;26;27;24;26;24;29;29;16;29;28;25;25;25;27;25;25;23;24;24;28;23;28;25;33;14;39;1;3;3;16;19;15;34;13;0;28;28;7;6;5;29;12;46;47;47;49;47;48;49;45;44;50;45;46;47;48;49;49;49;50;48;51;51;51;49;50;49;49;49;50;52;51;53;52;43;39;46;59;56;38;38;39;35;36;43;45;48;28;27;29;31;31;30;32;37;33;25;33;35;38;30;53;55;57;57;60;56;53;62;61;64;69;64;69;58;52;53;45;45;47;43;59;40;57;48;48;54;48;47;51;60;57;52;51;52;60;55;51;53;59;58;66;55;35;32;31;31;32;32;34;31;32;34;26;27;26;28;27;26;25;25;32;29;37;37;39;36;35;38;43;41;44;42;33;26;33;16;17;17;16;18;23;22;25;22;20;20;23;24;21;15;20;48;39;39;39;40;38;38;22;42;24;23;34
21;20;11;12;20;18;19;16;18;16;21;21;21;21;20;17;17;17;18;17;17;15;16;15;20;15;20;17;6;15;12;27;28;28;30;13;17;9;38;28;0;1;32;23;23;21;27;19;20;20;22;20;20;22;18;17;23;18;19;20;21;22;22;22;23;21;24;24;24;22;23;22;22;22;23;25;24;25;25;15;12;25;32;29;11;11;11;8;9;16;18;21;17;16;15;18;23;23;24;25;30;17;11;7;25;7;40;43;45;45;46;42;33;42;41;43;42;38;42;31;32;33;27;27;32;30;33;18;30;43;43;49;40;40;41;56;47;46;45;46;55;43;39;48;53;53;62;51;28;25;25;26;27;27;28;26;27;28;20;20;20;22;21;24;22;19;25;22;31;31;33;30;29;32;37;35;39;34;26;25;27;15;17;16;16;17;21;21;23;18;9;9;22;23;18;14;14;44;33;33;35;35;34;35;21;30;16;15;28
22;20;11;12;21;18;20;17;18;16;22;21;21;21;21;17;17;17;19;17;17;15;16;16;20;15;20;17;7;15;13;27;28;28;31;14;17;9;38;28;1;0;32;23;23;21;27;19;20;20;22;20;21;22;18;17;23;18;19;20;21;22;22;22;23;21;24;24;24;22;23;22;22;22;23;25;24;25;25;15;12;25;32;29;11;11;11;8;9;16;18;21;17;16;15;18;23;23;24;25;30;17;11;8;25;7;40;43;45;45;46;42;33;42;41;43;42;38;42;31;32;33;27;27;32;30;33;18;30;43;43;49;40;40;40;56;47;46;45;46;55;43;39;48;53;53;62;51;28;25;25;26;27;27;28;26;27;28;20;20;20;21;21;24;22;19;25;22;31;31;33;30;29;32;37;35;39;34;26;25;27;15;16;16;16;17;21;21;23;18;9;9;22;23;18;14;14;44;33;33;35;35;34;35;21;30;17;15;28
41;28;42;43;29;26;28;25;26;25;30;30;17;29;29;25;25;26;27;25;26;23;24;24;28;23;28;26;34;19;40;6;8;5;17;19;16;39;6;7;32;32;0;11;10;30;16;51;51;52;53;51;52;53;49;48;55;49;50;51;53;53;54;54;55;53;56;55;55;53;54;53;54;53;54;57;56;57;56;47;44;51;63;61;42;42;43;40;40;47;49;52;33;32;34;36;35;35;37;42;38;30;38;39;42;34;58;60;62;62;65;61;58;67;66;69;74;69;74;63;57;58;50;50;52;48;64;45;62;53;53;59;53;52;56;65;62;57;56;57;65;60;56;58;64;63;71;60;40;37;36;36;37;37;39;36;37;39;31;31;31;33;32;31;30;30;37;34;42;42;44;41;40;43;48;46;49;47;38;31;38;21;22;21;21;23;28;27;30;27;25;25;28;29;26;20;25;53;44;44;44;45;43;43;27;46;25;23;39
33;27;34;35;27;25;26;23;25;23;28;28;16;27;27;23;24;24;25;24;24;21;22;22;27;22;26;24;29;10;35;5;5;6;19;17;14;31;17;6;23;23;11;0;2;28;13;42;43;43;45;43;43;45;41;40;46;41;42;43;44;45;45;45;46;44;47;47;47;45;46;45;45;45;46;48;47;48;48;38;35;43;55;52;34;34;34;31;32;39;41;44;24;24;25;27;27;27;28;33;30;21;30;30;34;26;50;52;54;54;57;53;49;59;57;60;65;61;65;54;48;50;42;42;44;39;55;36;53;45;45;50;45;44;48;57;54;49;48;49;57;51;47;50;56;55;63;52;32;29;28;27;29;29;30;27;29;31;23;23;23;24;24;23;21;22;28;25;34;33;36;33;31;35;40;38;41;38;30;22;29;12;14;13;12;15;20;19;22;19;17;17;20;21;17;12;17;45;36;36;36;37;35;35;19;38;23;21;31
32;26;34;34;27;25;26;21;24;22;28;28;16;27;27;23;23;24;25;23;24;21;22;22;26;22;26;24;29;10;35;4;5;5;18;17;14;31;16;5;23;23;10;2;0;28;12;41;42;43;44;42;43;44;40;39;45;40;41;42;44;44;44;44;46;44;47;46;46;44;45;44;44;44;45;47;46;48;47;38;35;41;54;52;33;33;34;31;31;38;40;43;23;23;24;26;26;25;27;32;28;20;28;30;33;25;48;50;53;52;55;51;48;58;56;59;64;59;64;54;47;48;40;41;43;38;54;35;53;43;43;49;43;42;47;55;52;47;46;47;55;50;46;48;54;53;61;50;30;27;26;26;27;28;29;26;27;29;22;22;21;23;22;21;20;20;27;24;32;32;34;32;30;33;38;37;39;37;28;21;28;11;12;12;11;13;18;17;20;17;16;16;18;19;16;11;15;43;34;34;34;35;33;33;17;37;23;21;29
42;6;32;33;12;13;7;7;9;10;9;11;19;9;7;7;6;7;8;8;7;9;9;6;6;9;5;7;23;21;27;28;28;28;28;11;15;28;36;29;21;21;30;28;28;0;25;40;40;41;43;40;41;42;39;38;44;39;40;41;42;43;43;43;44;42;45;45;44;43;44;43;43;43;44;46;45;46;46;36;33;45;52;50;32;32;32;29;30;37;38;42;33;32;31;34;39;39;41;41;43;31;32;28;41;28;58;60;62;62;65;61;54;63;62;64;63;59;63;52;53;54;48;48;52;47;54;39;51;56;56;62;55;56;57;68;64;59;58;60;68;60;55;61;67;66;74;63;41;39;39;40;40;40;42;40;40;41;32;33;33;34;33;36;35;31;38;35;43;42;45;43;41;45;49;47;50;48;39;35;40;28;30;29;29;31;34;35;36;32;18;18;36;37;31;22;27;56;45;46;47;48;47;46;35;46;7;9;42
41;23;37;38;24;21;23;18;21;19;25;25;9;24;24;20;20;21;22;20;21;18;19;19;23;19;23;21;29;14;35;11;12;13;16;14;11;34;22;12;27;27;16;13;12;25;0;46;46;47;48;46;47;48;44;44;50;44;45;47;48;49;49;49;50;48;51;50;50;48;50;48;49;49;49;52;51;52;51;42;39;50;58;56;38;38;38;35;36;42;44;47;31;31;33;34;34;34;36;40;37;28;35;34;41;31;57;59;61;61;64;60;56;66;65;67;69;65;69;58;56;57;49;49;51;47;60;43;57;52;52;58;52;51;55;64;61;56;55;56;64;59;54;57;63;62;70;59;39;36;35;35;36;36;38;34;36;38;30;30;30;31;31;30;29;29;35;32;41;41;43;40;39;42;47;45;48;46;37;30;36;20;21;20;20;22;27;26;29;26;21;21;27;28;24;16;23;52;43;43;43;44;42;42;26;45;20;18;38
20;38;16;17;39;36;38;33;36;34;40;40;40;39;39;35;35;36;37;35;36;33;34;34;38;34;38;36;25;34;25;45;46;46;49;32;36;20;57;46;19;19;51;42;41;40;46;0;2;3;6;2;2;3;3;5;5;7;9;6;6;6;5;5;6;5;7;5;5;3;4;3;3;4;4;6;6;7;6;18;22;7;15;11;16;10;17;11;13;10;13;6;28;29;27;27;32;32;32;25;38;33;26;22;23;26;28;30;32;32;33;29;19;29;28;30;26;22;26;14;19;20;18;16;23;20;20;16;14;43;43;49;36;35;35;55;37;40;39;40;51;33;33;38;43;48;61;50;47;44;44;45;46;46;47;45;46;47;39;39;39;40;40;43;41;38;43;41;50;49;52;49;48;51;56;54;57;53;45;41;46;32;33;34;34;35;38;38;39;37;27;27;38;38;37;32;33;43;44;41;34;35;33;34;37;20;35;33;47
21;39;17;17;40;37;38;34;37;34;40;40;40;40;39;36;36;36;38;36;36;34;34;35;39;34;38;36;25;34;25;46;46;47;50;32;36;20;57;47;20;20;51;43;42;40;46;2;0;2;6;1;4;5;4;5;6;7;10;6;6;6;5;5;6;4;7;7;6;5;6;5;5;6;6;8;8;9;8;18;22;9;15;13;17;11;17;12;13;11;14;6;29;30;28;28;32;33;32;25;37;34;27;23;23;27;28;29;31;31;33;29;19;28;27;30;28;24;28;16;18;19;17;16;23;20;19;17;16;43;43;49;36;35;35;55;37;40;39;40;50;33;33;37;43;47;61;49;48;45;45;46;47;47;48;46;47;48;40;40;40;41;40;43;42;39;43;42;50;50;52;50;48;52;56;55;58;54;46;42;47;33;34;35;35;36;39;38;40;37;27;28;38;39;37;33;34;43;44;40;34;35;33;33;38;22;36;34;48
21;39;17;18;40;38;39;34;37;35;41;41;41;40;40;36;36;37;38;37;37;34;35;35;40;35;39;37;26;35;26;46;47;47;50;33;37;21;58;47;20;20;52;43;43;41;47;3;2;0;5;1;5;6;4;6;6;8;9;5;5;5;5;5;5;3;6;6;5;4;5;6;6;7;6;8;9;9;8;19;23;9;15;12;17;12;18;13;14;12;14;5;30;30;29;29;33;33;32;26;38;35;27;23;23;27;28;30;32;32;33;29;20;29;28;30;29;24;28;17;19;20;18;17;23;21;20;18;16;43;44;49;37;36;36;55;37;41;40;40;51;34;34;38;43;48;62;50;48;45;45;46;47;47;48;46;47;48;40;40;40;41;41;44;42;39;44;42;51;50;53;50;49;52;57;55;58;54;46;43;47;33;34;35;35;36;39;39;40;38;28;28;39;40;38;33;34;44;44;41;35;36;34;34;39;23;36;35;48
23;41;19;20;42;39;40;36;39;36;42;42;42;42;42;38;38;38;40;38;38;36;36;37;41;36;40;38;28;36;27;48;49;49;52;34;38;23;59;49;22;22;53;45;44;43;48;6;6;5;0;5;8;9;6;8;5;8;7;2;2;5;4;4;5;6;6;5;6;6;7;9;9;9;9;11;12;13;11;20;25;11;14;15;19;13;19;14;16;13;15;2;31;32;30;30;34;35;34;27;39;36;29;25;25;29;30;31;34;34;35;31;21;31;29;32;31;27;31;19;21;21;19;18;25;22;21;19;19;45;45;51;38;37;37;57;39;42;41;42;52;35;35;39;45;50;63;52;50;47;47;48;49;49;50;48;49;50;42;42;42;43;43;46;44;41;45;44;53;52;54;52;50;54;59;57;60;56;48;44;49;35;36;37;37;38;41;40;42;40;29;30;41;41;39;35;36;45;46;43;36;37;35;35;40;26;38;36;50
20;39;17;17;39;37;38;34;37;34;40;40;40;40;39;36;36;36;38;36;36;34;34;34;39;34;38;36;25;34;25;46;46;47;49;32;36;20;57;47;20;20;51;43;42;40;46;2;1;1;5;0;4;5;3;5;6;7;9;6;6;6;5;5;6;4;6;6;6;4;5;5;5;6;6;8;8;9;7;18;22;8;15;13;16;11;17;12;13;11;13;5;29;30;28;28;32;33;32;25;37;34;26;22;23;27;28;29;31;31;33;29;19;28;27;30;28;24;28;16;18;19;17;16;22;20;19;17;16;43;43;48;36;35;35;55;37;40;39;40;50;33;33;37;43;47;61;49;48;45;45;46;47;47;48;46;47;48;40;40;40;41;40;43;42;39;43;42;50;50;52;50;48;52;56;54;58;54;46;42;47;33;34;35;35;36;39;38;40;37;27;28;38;39;37;33;34;43;44;40;34;35;33;33;38;22;35;34;48
21;40;18;18;40;38;39;35;38;35;41;41;41;40;40;37;37;37;38;37;37;34;35;35;40;35;39;37;26;35;26;47;47;48;50;33;37;21;58;48;20;21;52;43;43;41;47;2;4;5;8;4;0;3;4;6;5;8;10;7;8;8;6;7;7;5;7;5;5;3;4;3;4;4;4;6;6;7;5;19;23;9;15;11;17;12;18;13;14;12;14;8;29;30;29;28;33;33;32;25;38;35;27;23;23;27;28;30;32;32;33;29;19;29;28;30;26;21;25;14;19;20;18;16;23;20;20;18;13;43;43;49;36;35;35;55;37;40;39;40;51;33;33;38;43;48;61;50;48;45;45;46;47;47;48;46;47;48;40;40;40;42;41;44;42;39;43;42;51;51;53;50;49;52;57;55;59;54;46;43;47;34;35;36;36;37;39;39;40;38;28;29;39;40;38;33;34;43;44;41;34;35;33;34;38;22;36;35;48
19;41;19;19;41;39;40;36;39;36;42;42;42;42;41;38;38;38;40;38;38;36;36;36;41;36;40;38;27;36;27;48;48;49;51;34;38;22;59;49;22;22;53;45;44;42;48;3;5;6;9;5;3;0;5;7;7;9;11;8;9;9;7;8;8;6;9;6;6;4;6;4;2;4;6;7;8;9;6;18;24;7;16;12;19;13;19;14;15;13;15;9;28;28;27;27;31;31;30;24;36;33;28;24;21;29;26;28;30;30;31;27;18;27;26;28;27;23;27;16;17;18;16;15;21;19;18;16;15;41;42;47;35;34;34;53;36;39;38;39;49;32;32;36;41;46;60;48;50;47;47;48;49;49;50;48;48;50;42;42;42;43;42;45;44;41;42;43;49;51;53;51;49;54;58;56;58;56;48;44;49;35;36;37;37;38;37;37;38;39;29;30;40;41;39;35;36;42;43;39;33;34;32;32;37;21;37;36;50
18;37;15;16;38;35;36;32;35;32;38;38;38;38;37;34;34;34;36;34;34;32;32;33;37;32;36;34;23;32;23;44;45;45;48;30;34;18;55;45;18;18;49;41;40;39;44;3;4;4;6;3;4;5;0;3;7;5;7;6;6;6;6;7;7;6;8;8;8;6;7;6;5;5;7;9;8;9;8;16;20;9;15;13;14;9;15;10;11;9;12;5;27;28;26;26;30;31;30;23;35;32;25;21;21;25;26;27;29;29;31;27;17;26;25;28;27;22;26;15;16;17;15;14;21;18;17;15;15;41;41;46;34;33;33;53;35;38;37;38;48;31;31;35;41;45;59;47;46;43;43;44;45;45;46;44;45;46;38;38;38;39;38;41;40;37;41;40;49;48;50;48;46;50;54;53;56;52;44;40;45;31;32;33;33;34;37;36;38;35;25;26;36;37;35;31;32;41;42;38;32;33;31;31;36;22;34;32;46
21;36;14;15;37;34;35;31;34;31;37;37;38;37;37;33;33;33;35;33;33;31;31;32;36;31;36;33;23;31;22;43;44;44;47;30;33;18;54;44;17;17;48;40;39;38;44;5;5;6;8;5;6;7;3;0;9;4;5;6;8;8;8;8;9;7;10;9;9;7;9;7;8;8;8;11;10;11;10;16;20;10;17;15;14;8;14;9;11;8;12;7;29;30;28;28;32;33;32;25;37;34;24;20;23;24;28;29;31;31;33;29;19;29;27;30;29;25;28;17;18;19;17;16;23;20;19;17;17;43;43;49;36;35;35;55;37;40;39;40;50;33;33;37;43;48;61;50;45;42;42;43;44;44;45;43;44;45;37;37;37;38;38;41;39;36;42;39;48;47;50;47;45;49;54;52;55;51;43;39;44;30;31;32;32;33;38;38;40;35;24;25;36;36;34;30;31;43;44;40;34;35;33;33;38;24;33;31;45
24;42;20;21;43;40;41;37;40;38;43;43;44;43;43;39;39;40;41;39;39;37;37;38;42;37;42;39;29;38;29;49;50;50;53;36;40;24;60;50;23;23;55;46;45;44;50;5;6;6;5;6;5;7;7;9;0;10;9;4;5;3;1;3;4;5;5;2;3;3;4;7;8;8;7;7;9;10;9;22;26;12;10;11;20;14;21;15;17;14;17;4;32;33;32;32;36;36;35;28;41;38;30;26;26;30;31;33;35;35;36;32;23;32;31;33;28;24;28;16;22;23;21;19;26;23;22;21;16;46;46;52;39;38;38;58;40;43;42;43;54;36;36;41;46;51;64;53;51;48;48;49;50;50;51;49;50;51;43;43;43;44;44;47;45;42;47;45;54;53;56;53;52;55;60;58;61;57;49;45;50;36;37;38;38;39;42;42;43;41;30;31;42;42;40;36;37;47;47;44;38;38;36;37;41;25;39;37;51
23;37;15;16;38;35;36;32;35;32;38;38;38;38;37;34;34;34;36;34;34;32;32;33;37;32;36;34;23;32;23;44;45;45;48;30;34;19;55;45;18;18;49;41;40;39;44;7;7;8;8;7;8;9;5;4;10;0;5;6;7;9;9;9;10;9;11;10;11;10;11;9;10;10;10;13;12;13;12;16;21;13;18;17;15;9;15;10;12;9;13;7;31;31;30;31;35;35;34;27;40;35;25;21;25;25;30;32;34;34;35;31;22;31;30;32;31;27;31;20;21;22;20;18;25;22;22;20;19;45;45;51;38;37;37;57;39;43;41;42;53;35;36;40;45;50;63;52;46;43;43;44;45;45;46;44;45;46;38;38;38;39;39;41;40;37;43;40;49;48;50;48;46;50;54;53;56;52;44;40;45;31;32;33;33;34;39;39;41;35;25;26;36;37;35;31;32;46;46;43;37;37;35;36;39;26;34;32;46
24;38;16;17;39;36;37;33;36;33;39;39;39;39;38;35;35;35;37;35;35;33;33;34;38;33;37;35;24;33;24;45;46;46;49;31;35;20;56;46;19;19;50;42;41;40;45;9;10;9;7;9;10;11;7;5;9;5;0;5;7;8;9;8;10;11;11;10;11;10;12;11;10;10;13;14;14;14;13;17;21;12;18;19;16;10;16;11;13;10;12;6;32;32;31;32;36;36;35;28;41;36;26;22;26;26;31;33;35;35;36;32;23;32;31;33;32;28;32;21;22;23;21;19;26;23;23;21;20;46;46;52;39;38;38;58;40;44;42;43;54;36;37;41;46;51;64;53;47;44;44;45;46;46;47;45;46;47;39;39;39;40;40;42;41;38;44;41;50;49;51;49;47;51;55;54;57;53;45;41;46;32;33;34;34;35;40;40;42;36;26;27;37;38;36;32;33;47;47;44;38;38;36;37;40;27;35;33;47
22;39;17;18;40;37;38;34;37;34;40;40;41;40;40;36;36;36;38;36;36;34;34;35;39;34;39;36;26;34;25;46;47;47;50;33;36;21;57;47;20;20;51;43;42;41;47;6;6;5;2;6;7;8;6;6;4;6;5;0;2;3;4;3;5;6;6;5;6;6;7;8;9;9;9;10;11;12;11;19;23;11;13;14;17;11;17;12;14;11;15;1;31;32;30;30;34;35;34;27;39;36;27;23;25;27;30;31;33;33;35;31;21;30;29;32;31;26;30;19;20;21;19;18;24;22;21;19;19;45;45;50;38;37;37;57;39;42;41;42;52;35;35;39;45;49;63;51;48;45;45;46;47;47;48;46;47;48;40;40;40;41;41;44;42;39;45;42;51;50;53;50;48;52;57;55;58;54;46;42;47;33;34;35;35;36;41;40;42;38;27;28;39;39;37;33;34;45;46;42;36;37;35;35;40;25;36;34;48
23;40;18;19;41;39;40;35;38;36;42;42;42;41;41;37;37;38;39;38;38;35;36;36;41;36;40;38;27;36;27;47;48;48;51;34;38;22;59;48;21;21;53;44;44;42;48;6;6;5;2;6;8;9;6;8;5;7;7;2;0;5;4;4;6;7;7;5;6;6;7;9;9;9;9;11;12;13;11;20;24;11;14;15;18;13;19;13;15;12;15;2;31;32;30;30;34;35;34;27;40;37;28;24;25;28;30;32;34;34;35;31;21;31;29;32;31;27;31;19;21;22;19;18;25;22;22;20;19;45;45;51;38;37;37;57;39;42;41;42;52;35;35;39;45;50;63;52;49;46;46;47;48;48;49;47;48;49;41;41;41;42;42;45;43;40;45;43;52;51;54;51;50;53;58;56;59;55;47;44;48;34;35;36;36;37;41;40;42;39;29;29;40;41;39;34;35;45;46;43;36;37;35;36;40;26;37;36;49
23;41;19;20;42;39;40;36;39;36;42;42;43;42;42;38;38;38;40;38;38;36;36;37;41;36;41;38;28;36;27;48;49;49;52;35;38;23;59;49;22;22;53;45;44;43;49;6;6;5;5;6;8;9;6;8;3;9;8;3;5;0;2;4;6;6;7;4;5;5;6;8;9;9;8;9;11;12;11;21;25;13;12;13;19;13;19;14;16;13;15;4;31;32;30;30;34;35;34;27;39;36;29;25;25;29;30;32;34;34;35;31;21;31;29;32;30;26;30;18;21;22;19;18;25;22;22;19;18;45;45;51;38;37;37;57;39;42;41;42;52;35;35;39;45;50;63;52;50;47;47;48;49;49;50;48;49;50;42;42;42;43;43;46;44;41;45;44;53;52;55;52;50;54;59;57;60;56;48;44;49;35;36;37;37;38;41;40;42;40;29;30;41;41;39;35;36;45;46;43;36;37;35;36;40;26;38;36;50
23;41;19;20;42;39;41;36;39;37;43;43;43;42;42;38;38;39;40;38;39;36;37;37;41;36;41;39;28;37;28;48;49;49;52;35;39;23;60;49;22;22;54;45;44;43;49;5;5;5;4;5;6;7;6;8;1;9;9;4;4;2;0;3;4;5;5;3;3;3;4;6;8;8;6;7;9;10;9;21;25;11;10;11;19;13;20;14;16;13;17;4;31;32;31;31;35;35;34;27;40;37;29;25;25;29;30;32;34;34;35;31;22;31;30;32;28;24;28;16;21;22;20;19;25;22;22;20;16;45;45;51;38;38;37;57;39;43;41;42;53;35;36;40;45;50;63;52;50;47;47;48;49;49;50;48;49;50;42;42;42;43;43;46;44;41;46;44;53;52;55;52;51;54;59;57;60;56;48;44;49;35;36;37;37;38;41;41;42;40;30;30;41;41;39;35;36;46;46;43;37;37;35;36;41;24;38;36;50
23;41;19;20;42;39;40;36;39;37;42;42;43;42;42;38;38;39;40;38;39;36;36;37;41;36;41;38;28;37;28;48;49;49;52;35;39;23;60;49;22;22;54;45;44;43;49;5;5;5;4;5;7;8;7;8;3;9;8;3;4;4;3;0;2;4;3;4;4;4;5;8;8;8;8;10;10;11;11;21;25;11;12;13;19;13;20;14;16;13;17;3;31;32;31;31;35;35;34;27;40;37;29;25;25;29;30;32;34;34;35;31;22;31;30;32;30;26;30;18;21;22;20;18;25;22;22;20;18;45;45;51;38;37;37;57;39;43;41;42;53;35;36;40;45;50;63;52;50;47;47;48;49;49;50;48;49;50;42;42;42;43;43;46;44;41;46;44;53;52;55;52;51;54;59;57;60;56;48;44;49;35;36;37;37;38;41;41;42;40;30;30;41;41;39;35;36;46;46;43;37;37;35;36;41;24;38;36;50
24;42;20;21;43;41;42;37;41;38;44;44;44;43;43;39;39;40;41;40;40;37;38;38;43;38;42;40;29;38;29;49;50;50;53;36;40;24;61;50;23;23;55;46;46;44;50;6;6;5;5;6;7;8;7;9;4;10;10;5;6;6;4;2;0;3;2;5;6;5;7;8;9;9;8;9;11;11;10;22;26;13;14;14;20;15;21;16;17;15;17;5;33;33;32;32;36;36;35;29;41;38;30;26;26;30;31;33;35;35;36;32;23;32;31;33;30;26;30;18;22;23;21;20;26;24;23;21;18;46;47;52;40;39;39;58;40;44;43;43;54;37;37;41;46;51;65;53;51;48;48;49;50;50;51;49;50;51;43;43;43;44;44;47;45;42;47;45;54;53;56;53;52;55;60;58;61;57;49;46;50;36;38;38;39;39;42;42;43;41;31;31;42;43;41;36;37;47;47;44;38;39;37;37;42;26;39;38;51
22;40;18;19;41;39;40;35;38;36;42;42;42;41;41;37;37;38;39;38;38;35;36;36;41;36;40;38;27;36;27;47;48;48;51;34;38;22;59;48;21;21;53;44;44;42;48;5;4;3;6;4;5;6;6;7;5;9;11;6;7;6;5;4;3;0;4;5;5;3;5;5;7;8;6;8;8;9;8;20;24;11;15;12;19;13;19;14;15;13;17;6;31;31;30;30;34;34;33;27;39;36;28;24;24;28;29;31;33;33;34;30;21;30;29;31;28;24;28;16;20;21;19;18;24;22;21;19;16;44;45;50;38;37;37;56;38;42;41;41;52;35;35;39;44;49;63;51;49;46;46;47;48;48;49;47;48;49;41;41;41;42;42;45;43;40;45;43;52;51;54;51;50;53;58;56;59;55;47;44;48;34;35;36;36;37;40;40;41;39;29;29;40;41;39;34;35;45;45;42;36;37;35;35;40;24;37;36;49
